5.758341283663947979e+04 1.211588999999999974e-14 2.772187199999999802e-16
5.758361260040235356e+04 1.128506699999999993e-14 2.386883999999999817e-16
5.758367750315960438e+04 1.114629539999999974e-14 2.266734500000000132e-16
5.758381053728712141e+04 1.133915040000000039e-14 2.407283500000000199e-16
5.758387779828267230e+04 1.165844200000000060e-14 2.614814299999999998e-16
5.758394589519845613e+04 1.139371599999999922e-14 2.397596399999999908e-16
5.758402160830947832e+04 1.182703199999999966e-14 2.477732999999999787e-16
5.758408424425629346e+04 1.166709599999999973e-14 2.394088899999999821e-16
5.758415670945175953e+04 1.163621399999999988e-14 2.375468400000000113e-16
5.758422708589430840e+04 1.223364600000000023e-14 2.707512199999999890e-16
5.758434135466057342e+04 1.107144899999999986e-14 2.707145999999999754e-16
5.758440823934844229e+04 1.097805349999999954e-14 2.412496999999999806e-16
5.758454206426974997e+04 1.146650099999999948e-14 2.372761399999999870e-16
5.758460892189303559e+04 1.126456499999999927e-14 2.405370799999999931e-16
5.758467546126504749e+04 1.121606599999999998e-14 2.326128800000000210e-16
5.758474089732470020e+04 1.121931999999999946e-14 2.294812400000000071e-16
5.758487562135463668e+04 1.101171099999999983e-14 2.165343000000000050e-16
5.758494285374284664e+04 1.113925500000000039e-14 2.223396399999999957e-16
5.758500748630058661e+04 1.108629699999999927e-14 2.364822799999999829e-16
5.758507338094586885e+04 1.081236500000000032e-14 2.186395000000000051e-16
5.758514753633946384e+04 1.148464199999999923e-14 2.276352000000000134e-16
5.758522415079311031e+04 1.126236900000000021e-14 2.546640599999999894e-16
5.758533745948589058e+04 1.101651200000000005e-14 2.825702699999999755e-16
5.758540497087246331e+04 1.052093499999999945e-14 2.360935000000000172e-16
5.758573801446775178e+04 1.065843799999999927e-14 2.205367000000000077e-16
5.758580437869482557e+04 1.031704259999999964e-14 2.263498000000000064e-16
5.758593671567663114e+04 1.077125600000000054e-14 2.312762600000000159e-16
5.758600338022365759e+04 1.065004899999999976e-14 2.294940700000000144e-16
5.758606934583374095e+04 1.087039099999999934e-14 2.333192799999999944e-16
5.758614769982443249e+04 1.066511100000000008e-14 2.206675399999999936e-16
5.758622092986875941e+04 1.092743599999999986e-14 2.484596700000000085e-16
5.758633444348225748e+04 1.068894500000000038e-14 2.842197000000000162e-16
5.758640166243747080e+04 1.058987600000000074e-14 2.415184500000000108e-16
5.758647192805357190e+04 1.067457859999999946e-14 2.178820999999999941e-16
5.758653481591442687e+04 1.046754999999999947e-14 2.213326899999999981e-16
5.758660159264012327e+04 1.078009499999999950e-14 2.209547899999999965e-16
5.758666825764739042e+04 1.049601550000000052e-14 2.162936199999999993e-16
5.758673422307925648e+04 1.031056599999999976e-14 2.139983699999999991e-16
5.758680059933567827e+04 1.062572199999999986e-14 2.297393699999999772e-16
5.758693321625114186e+04 1.053427800000000003e-14 2.278107300000000145e-16
5.758714582166064065e+04 1.082278899999999948e-14 2.230863800000000032e-16
5.758721753388443176e+04 1.072813300000000049e-14 2.538415300000000194e-16
5.758746776534389210e+04 1.086197400000000014e-14 2.247988399999999864e-16
5.758753185849830334e+04 1.077344800000000032e-14 2.257876999999999869e-16
5.758759797114225512e+04 1.059271999999999988e-14 2.181776899999999991e-16
5.758766477330577618e+04 1.109844300000000079e-14 2.274055000000000030e-16
5.758781203738859767e+04 1.086308149999999954e-14 2.228984400000000177e-16
5.758786362514619395e+04 1.070198999999999939e-14 2.307277200000000202e-16
5.758793029938320979e+04 1.116901699999999995e-14 2.374272000000000057e-16
5.758799749661330861e+04 1.094743499999999958e-14 2.197366300000000122e-16
5.758814334985474852e+04 1.157472559999999945e-14 2.348800399999999756e-16
5.758839489564720134e+04 1.146955799999999972e-14 2.630523299999999796e-16
5.758846438551100437e+04 1.161913900000000068e-14 2.378911000000000052e-16
5.758852808491711767e+04 1.129177299999999953e-14 2.329410699999999992e-16
5.758860172795647668e+04 1.159706999999999973e-14 2.425676599999999926e-16
5.758866119649815664e+04 1.144512400000000016e-14 2.326328299999999790e-16
5.758873245248989406e+04 1.175679799999999923e-14 2.414128000000000009e-16
5.758887392378537334e+04 1.144743999999999970e-14 2.399814299999999956e-16
5.758901185187142255e+04 1.133142399999999991e-14 3.062650400000000006e-16
5.758921080013621395e+04 1.167426000000000049e-14 2.610931399999999952e-16
5.758939149243290740e+04 1.134659499999999954e-14 2.527521700000000185e-16
5.758960213331398700e+04 1.144296999999999985e-14 2.262294499999999807e-16
5.758966230855252797e+04 1.154864499999999973e-14 2.383619999999999770e-16
5.758992473362895544e+04 1.170488100000000001e-14 2.604452099999999965e-16
5.759006350748174009e+04 1.182729699999999928e-14 2.404171999999999813e-16
5.759020729409023625e+04 1.184316599999999946e-14 2.561424200000000148e-16
5.759038822448153223e+04 1.177294400000000003e-14 2.643470399999999868e-16
5.759052703043329529e+04 1.189608000000000062e-14 2.331482800000000159e-16
5.759065813858049660e+04 1.150540300000000060e-14 2.487974499999999857e-16
5.759078862815990578e+04 1.144183399999999927e-14 2.569925000000000044e-16
5.759092414709716832e+04 1.137172300000000037e-14 2.371130800000000088e-16
5.759106151352835150e+04 1.111188700000000054e-14 2.290967400000000104e-16
5.759113377135257906e+04 1.172790199999999996e-14 2.363721999999999817e-16
5.759138611164162285e+04 1.187462399999999974e-14 2.818015599999999792e-16
5.759145439593837364e+04 1.184994599999999993e-14 2.418247599999999840e-16
5.759152031431678915e+04 1.159725750000000068e-14 2.317104999999999813e-16
5.759165253776920872e+04 1.172797900000000029e-14 2.538660199999999982e-16
5.759178500083917606e+04 1.128476700000000030e-14 2.544739999999999912e-16
5.759191738340635493e+04 1.166229349999999979e-14 2.457813800000000199e-16
5.759198434888241900e+04 1.129250699999999991e-14 2.538156999999999860e-16
5.759213053316345759e+04 1.168302300000000052e-14 2.366303999999999885e-16
5.759238218555282947e+04 1.136448099999999945e-14 2.630133699999999929e-16
5.759251542903805239e+04 1.130949239999999946e-14 2.347961000000000013e-16
5.759264893638387730e+04 1.102797300000000025e-14 2.454505299999999783e-16
5.759291696446168498e+04 1.128003500000000029e-14 2.357920600000000053e-16
5.759319658410227566e+04 1.144999700000000003e-14 2.384394299999999894e-16
5.759337953229369305e+04 1.145990099999999973e-14 2.914150200000000192e-16
5.759351243982328015e+04 1.085779859999999931e-14 2.102035899999999885e-16
5.759364888051401795e+04 1.118270300000000031e-14 2.076521299999999930e-16
5.759377799322625651e+04 1.130451399999999963e-14 2.458063000000000199e-16
5.759391096194997954e+04 1.129644800000000034e-14 2.397648999999999806e-16
5.759405329587114102e+04 1.120083699999999974e-14 2.386239200000000044e-16
5.759437508735454321e+04 1.145874399999999978e-14 2.649467399999999914e-16
5.759450956547445094e+04 1.163333099999999986e-14 2.208552100000000030e-16
5.759478273257234832e+04 1.135222199999999934e-14 2.278865400000000228e-16
5.759490784725543199e+04 1.155316200000000059e-14 2.283491999999999990e-16
5.759504932205966179e+04 1.182083200000000046e-14 2.425023600000000150e-16
5.759537219450049452e+04 1.175580260000000016e-14 2.695271299999999877e-16
5.759550729944605700e+04 1.139822200000000049e-14 2.277357000000000138e-16
5.759557196431203920e+04 1.164154499999999933e-14 2.457684599999999795e-16
5.759577141845782171e+04 1.138233300000000075e-14 2.440077700000000021e-16
5.759590462438233226e+04 1.134958700000000044e-14 2.570084599999999905e-16
5.759597539601792232e+04 1.133702599999999948e-14 2.336127500000000113e-16
5.759611589318035112e+04 1.131275500000000055e-14 2.320503699999999767e-16
5.759625432467900828e+04 1.098124000000000013e-14 2.504996000000000010e-16
5.759643678554581857e+04 1.080834200000000045e-14 2.294536999999999857e-16
5.759656947843964008e+04 1.095576699999999989e-14 2.260587200000000029e-16
5.759670199876752304e+04 1.076172699999999960e-14 2.271610799999999804e-16
5.759683521039206971e+04 1.096626400000000010e-14 2.297161800000000108e-16
5.759697648057277547e+04 1.092905799999999971e-14 2.247325999999999808e-16
5.759711229563882807e+04 1.167081999999999979e-14 2.396328999999999816e-16
5.759725086607410776e+04 1.067298700000000045e-14 2.312707800000000164e-16
5.759743538248222467e+04 1.104882000000000033e-14 2.411397200000000107e-16
5.759763172575755743e+04 1.088333999999999986e-14 2.378125499999999973e-16
5.759776524609416811e+04 1.111265000000000043e-14 2.278680400000000009e-16
5.759789891073137551e+04 1.010844800000000076e-14 2.222775399999999843e-16
5.759796771868073847e+04 1.106363499999999937e-14 2.687733700000000115e-16
5.759810873143102799e+04 1.098786799999999958e-14 2.289582499999999966e-16
5.759876290803768643e+04 1.056330800000000042e-14 2.260694000000000029e-16
5.759889703109463153e+04 1.023110339999999952e-14 2.101897199999999959e-16
5.759903597385816101e+04 1.050767900000000056e-14 2.093687399999999933e-16
5.759917456530430354e+04 1.050761700000000068e-14 2.132619300000000107e-16
5.759931200370741135e+04 1.016685849999999998e-14 2.367560799999999914e-16
5.759942708609141846e+04 1.031351039999999976e-14 2.079986400000000009e-16
5.759951277714890603e+04 1.016373899999999995e-14 2.550605999999999877e-16
5.759975798482802202e+04 1.030464499999999924e-14 2.422583600000000154e-16
5.759982410447749862e+04 1.027665399999999953e-14 2.349404399999999972e-16
5.759989117946524493e+04 1.087682400000000076e-14 2.440754599999999932e-16
5.759996227526680013e+04 1.030112500000000032e-14 2.063695000000000050e-16
