5.805359524241850158e+04 1.623977099999999904e-14 2.755480200000000219e-16
5.805439827542785497e+04 1.753564700000000140e-14 3.137187399999999781e-16
5.805451893801792176e+04 1.750608000000000145e-14 2.769742200000000213e-16
5.805491727212876140e+04 1.656542799999999864e-14 2.706765500000000221e-16
5.805604756582454866e+04 1.690020000000000116e-14 2.634873899999999946e-16
5.805657880971605482e+04 1.702858999999999929e-14 2.846640799999999802e-16
5.805704486322659068e+04 1.600637099999999963e-14 2.535281999999999788e-16
5.805737681375594548e+04 1.513699000000000145e-14 2.423592599999999930e-16
5.805751015380286117e+04 1.582484600000000069e-14 2.708130000000000088e-16
5.805797688799699245e+04 1.534569600000000078e-14 3.086118800000000062e-16
5.805844848327933869e+04 1.517385200000000066e-14 2.823453599999999901e-16
5.805850731992356305e+04 1.545959099999999905e-14 2.577853199999999986e-16
5.805943846752079844e+04 1.543344499999999849e-14 2.494333399999999827e-16
5.805957188245040015e+04 1.505318300000000083e-14 2.510946899999999974e-16
5.806003816719536553e+04 1.583941300000000020e-14 2.590304999999999992e-16
5.806056906167990383e+04 1.596005600000000156e-14 2.654738599999999979e-16
5.806103486031636567e+04 1.605145600000000142e-14 2.648852500000000181e-16
5.806130086874667177e+04 1.572598799999999935e-14 2.606441299999999773e-16
5.806156622821146448e+04 1.678210499999999860e-14 2.760352500000000119e-16
5.806210159063613537e+04 1.725173499999999909e-14 2.773968800000000009e-16
5.806243209135074721e+04 1.725164699999999916e-14 2.778842200000000203e-16
5.806256496377230360e+04 1.705294500000000045e-14 2.770522199999999804e-16
5.806309855329871061e+04 1.744897000000000002e-14 2.900800000000000219e-16
5.806336310729432444e+04 1.756495000000000156e-14 2.906127000000000098e-16
5.806356629812707251e+04 1.850974000000000088e-14 3.116566399999999835e-16
5.806409477356002026e+04 1.790044000000000102e-14 2.880137799999999802e-16
5.806442713915376953e+04 1.775028699999999891e-14 2.945195799999999783e-16
5.806455936432726594e+04 1.743323999999999848e-14 2.775878599999999813e-16
5.806509210778299894e+04 1.840199000000000066e-14 3.064168699999999792e-16
5.806535833700702642e+04 1.786546999999999880e-14 2.928256000000000206e-16
5.806555688310436381e+04 1.775918799999999933e-14 2.807521699999999805e-16
5.806608867270318297e+04 1.742536499999999951e-14 2.771952600000000132e-16
5.806708722349193704e+04 1.825139799999999870e-14 2.850736000000000082e-16
5.806741605042065930e+04 1.842597900000000145e-14 2.929382200000000082e-16
5.806808182795847097e+04 1.760534599999999875e-14 2.895580500000000213e-16
5.806834643185616733e+04 1.812729099999999939e-14 3.065546400000000240e-16
5.806861493613756465e+04 1.718296099999999929e-14 2.788397800000000011e-16
5.806907759881395759e+04 1.824754400000000154e-14 3.031240999999999847e-16
5.806940967055108194e+04 1.812980500000000115e-14 2.862402499999999973e-16
5.806961114680829633e+04 1.772820800000000134e-14 2.831200000000000034e-16
5.807000756980443111e+04 1.768668299999999915e-14 2.770348300000000052e-16
5.807033883010554564e+04 1.730555999999999874e-14 2.848203000000000066e-16
5.807060707006842858e+04 1.844316299999999996e-14 2.911067500000000045e-16
5.807100348080589902e+04 1.852661299999999858e-14 2.875573400000000181e-16
5.807133521781088348e+04 1.791582800000000102e-14 2.785250000000000244e-16
5.807166919878924091e+04 1.919640000000000088e-14 4.089873400000000013e-16
5.807207225557633501e+04 1.962363400000000139e-14 3.008967300000000153e-16
5.807233165873343387e+04 1.910370200000000120e-14 3.163653799999999950e-16
5.807246672987754573e+04 1.913423500000000079e-14 3.514015400000000192e-16
5.807266821569191961e+04 1.892641200000000025e-14 2.884756300000000036e-16
5.807306198077109002e+04 1.788596999999999982e-14 2.804700999999999818e-16
5.807346116252223874e+04 1.954032200000000000e-14 2.961680599999999928e-16
5.807353225874700001e+04 1.861677000000000136e-14 2.907849800000000044e-16
5.807532043006854656e+04 2.039278699999999876e-14 3.109853699999999962e-16
5.807552005794958677e+04 1.982084699999999996e-14 2.976077499999999794e-16
5.807591819098130509e+04 2.063194899999999892e-14 3.092467499999999896e-16
5.807624931379003829e+04 2.065099699999999946e-14 3.362598999999999837e-16
5.807691399911041663e+04 2.177642799999999911e-14 3.245177800000000010e-16
5.807724522416861873e+04 2.159600800000000002e-14 3.272963399999999820e-16
5.807751573178589751e+04 2.248722600000000147e-14 3.323396000000000154e-16
5.807791032126265782e+04 2.267092999999999938e-14 3.328319600000000185e-16
5.807824236946801102e+04 2.198310999999999997e-14 3.231020399999999919e-16
5.807890540900364431e+04 2.246872100000000099e-14 3.324586800000000232e-16
5.807923786592609395e+04 2.290485299999999930e-14 3.491914999999999865e-16
5.807931336082927010e+04 2.183235699999999860e-14 3.220941800000000103e-16
5.807990167530969484e+04 2.177833200000000025e-14 3.163947799999999773e-16
5.808056608742770914e+04 2.206742400000000081e-14 3.288292300000000013e-16
5.808096399340573407e+04 2.175798100000000080e-14 3.231276000000000246e-16
5.808129925742137129e+04 2.166339600000000008e-14 4.228496700000000181e-16
5.808157550993988843e+04 2.157723400000000063e-14 3.111321200000000019e-16
5.808230028911249974e+04 2.034811700000000113e-14 3.114582200000000113e-16
5.808257253477857012e+04 2.138104500000000071e-14 3.332666200000000069e-16
5.808288907767907222e+04 2.095362199999999952e-14 3.485523999999999758e-16
5.808330175090972625e+04 2.201335500000000092e-14 3.180217200000000242e-16
5.808356640086033440e+04 2.142904399999999851e-14 3.095413599999999986e-16
5.808403223818829429e+04 2.266457600000000109e-14 3.341983299999999922e-16
5.808436220286512253e+04 2.193508000000000144e-14 3.194603999999999954e-16
5.808462872231208894e+04 2.216332299999999847e-14 3.157943400000000073e-16
5.808502663944216329e+04 2.144976300000000113e-14 3.191271000000000004e-16
5.808542843400494894e+04 2.173115999999999871e-14 3.458937699999999975e-16
5.808562558422261645e+04 2.194507899999999981e-14 3.082820399999999799e-16
5.808595820438132796e+04 2.119365899999999991e-14 3.109391799999999799e-16
5.808635684144963307e+04 2.126651200000000055e-14 3.018345499999999853e-16
5.808655337057590077e+04 2.166742300000000080e-14 3.260118000000000174e-16
5.808695124533105263e+04 2.150043000000000136e-14 3.358788200000000122e-16
5.808741628147599840e+04 2.132910799999999877e-14 3.275459200000000124e-16
5.808754182605537790e+04 2.086237899999999978e-14 3.078934599999999782e-16
5.808793557479314768e+04 2.062475300000000076e-14 3.253231000000000127e-16
5.808840452872486640e+04 2.149203800000000081e-14 3.183699899999999864e-16
5.808853616265816527e+04 2.086978199999999854e-14 3.054599599999999950e-16
5.808893674438314338e+04 2.011739799999999865e-14 3.189272499999999898e-16
5.808953609451696684e+04 2.051086400000000141e-14 3.084555999999999906e-16
5.808994034796175401e+04 2.024402800000000127e-14 3.135710100000000008e-16
5.809033201640129846e+04 2.058243999999999845e-14 3.097448599999999929e-16
5.809059309225680045e+04 2.066804400000000054e-14 3.115546300000000085e-16
5.809112353263053956e+04 2.112558600000000012e-14 3.202895200000000115e-16
5.809138891062467155e+04 2.137090599999999914e-14 3.168839700000000088e-16
5.809158888224274415e+04 2.176651700000000067e-14 3.235570000000000233e-16
5.809238480725354020e+04 2.219787600000000004e-14 3.260508799999999825e-16
5.809252267751651380e+04 2.261783100000000155e-14 3.286881400000000119e-16
5.809284897787089722e+04 2.345858300000000130e-14 7.443438599999999774e-16
5.809504155366212945e+04 2.383527800000000061e-14 3.534833400000000169e-16
5.809537370987224858e+04 2.355987000000000077e-14 3.371307599999999790e-16
5.809570488873156137e+04 2.276630799999999933e-14 3.426943600000000070e-16
5.809603689133314037e+04 2.320455900000000109e-14 3.398076500000000224e-16
5.809636945154434943e+04 2.190567600000000053e-14 3.226411199999999983e-16
5.809703950843472558e+04 2.131663300000000127e-14 3.133295599999999858e-16
5.809737010744587315e+04 2.210910500000000016e-14 3.264827399999999820e-16
5.809756401845395885e+04 2.099719299999999938e-14 3.183962000000000007e-16
5.809803028886191169e+04 2.218597300000000052e-14 3.226108700000000211e-16
5.809962395075298991e+04 2.241175099999999959e-14 3.364779400000000226e-16
5.809995541163637245e+04 2.245316999999999878e-14 3.356516799999999846e-16
5.810061924692990578e+04 2.182328400000000075e-14 3.385098399999999817e-16
5.810101857287733583e+04 2.149303199999999856e-14 3.213559999999999901e-16
5.810135002531588543e+04 2.175373700000000128e-14 3.179330500000000140e-16
5.810154970963548840e+04 2.192547299999999875e-14 3.345614399999999943e-16
5.810195243235600356e+04 2.280712599999999943e-14 3.398359999999999965e-16
5.810254643844072416e+04 2.230203699999999956e-14 3.220335599999999790e-16
5.810354277348260803e+04 2.187521000000000151e-14 3.143896499999999809e-16
5.810447093951505667e+04 2.248033900000000133e-14 3.638937499999999978e-16
5.810514843150475645e+04 2.325621999999999908e-14 3.784907700000000222e-16
5.810553219273966533e+04 2.320218199999999991e-14 4.184738700000000170e-16
5.810593078690108814e+04 2.278157499999999903e-14 4.131234900000000084e-16
5.810626552919096139e+04 2.283569799999999867e-14 3.320915800000000000e-16
5.810653622571209416e+04 2.249364800000000014e-14 3.271688600000000074e-16
5.810693718941549014e+04 2.168289500000000146e-14 3.183541299999999822e-16
5.810726249610126251e+04 2.183917399999999873e-14 3.291151000000000061e-16
5.810753863270419970e+04 2.189062000000000071e-14 3.398335999999999849e-16
5.810792711073341343e+04 2.166613499999999919e-14 3.268615400000000188e-16
5.810832569570014311e+04 2.300226900000000151e-14 3.392844200000000058e-16
5.810872187420364207e+04 2.268277799999999933e-14 3.965530300000000014e-16
